home_team_name,away_team_name,home_wins,year,stadium_name,city,attendance,capacity,league
SEA,TOR,1,2019,T-Mobile Park,"Seattle, Washington","34,706",,MLB
CHC,WSH,0,2019,Wrigley Field,"Chicago, Illinois","40,658",,MLB
LAD,NYY,1,2019,Dodger Stadium,"Los Angeles, California","53,803",,MLB
MIA,PHI,0,2019,Marlins Park,"Miami, Florida","12,981",,MLB
PIT,CIN,1,2019,PNC Park,"Pittsburgh, Pennsylvania","26,776",,MLB
BAL,TB,1,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","11,409",,MLB
HOU,LAA,1,2019,Minute Maid Park,"Houston, Texas","37,862",,MLB
MIL,ARI,1,2019,Miller Park,"Milwaukee, Wisconsin","41,737",,MLB
NYM,ATL,0,2019,Citi Field,"Queens, New York","38,300",,MLB
MIN,DET,1,2019,Target Field,"Minneapolis, Minnesota","39,429",,MLB
CLE,KC,1,2019,Progressive Field,"Cleveland, Ohio","33,349",,MLB
CHW,TEX,0,2019,Guaranteed Rate Field,"Chicago, Illinois","26,454",,MLB
STL,COL,1,2019,Busch Stadium,"St. Louis, Missouri","42,102",,MLB
SD,BOS,0,2019,Petco Park,"San Diego, California","42,625",,MLB
OAK,SF,0,2019,Oakland Coliseum,"Oakland, California","53,367",,MLB
SEA,TOR,0,2019,T-Mobile Park,"Seattle, Washington","34,590",,MLB
BAL,TB,1,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","13,287",,MLB
NYM,ATL,0,2019,Citi Field,"Queens, New York","30,170",,MLB
CLE,KC,0,2019,Progressive Field,"Cleveland, Ohio","29,360",,MLB
MIA,PHI,1,2019,Marlins Park,"Miami, Florida","9,286",,MLB
PIT,CIN,1,2019,PNC Park,"Pittsburgh, Pennsylvania","22,349",,MLB
HOU,LAA,1,2019,Minute Maid Park,"Houston, Texas","38,989",,MLB
MIL,ARI,0,2019,Miller Park,"Milwaukee, Wisconsin","38,920",,MLB
CHW,TEX,1,2019,Guaranteed Rate Field,"Chicago, Illinois","25,553",,MLB
MIN,DET,1,2019,Target Field,"Minneapolis, Minnesota","32,892",,MLB
STL,COL,1,2019,Busch Stadium,"St. Louis, Missouri","45,551",,MLB
CHC,WSH,0,2019,Wrigley Field,"Chicago, Illinois","40,518",,MLB
OAK,SF,0,2019,Oakland Coliseum,"Oakland, California","47,321",,MLB
SD,BOS,1,2019,Petco Park,"San Diego, California","38,026",,MLB
SEA,TOR,1,2019,T-Mobile Park,"Seattle, Washington","29,698",,MLB
LAD,NYY,0,2019,Dodger Stadium,"Los Angeles, California","53,828",,MLB
COL,ATL,1,2019,Coors Field,"Denver, Colorado","29,803",,MLB
MIL,STL,0,2019,Miller Park,"Milwaukee, Wisconsin","29,475",,MLB
PHI,PIT,1,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","27,932",,MLB
MIA,CIN,0,2019,Marlins Park,"Miami, Florida","5,297",,MLB
KC,OAK,0,2019,Kauffman Stadium,"Kansas City, Missouri","13,595",,MLB
SF,ARI,0,2019,Oracle Park,"San Francisco, California","29,169",,MLB
SEA,NYY,0,2019,T-Mobile Park,"Seattle, Washington","23,030",,MLB
SD,LAD,1,2019,Petco Park,"San Diego, California","26,172",,MLB
WSH,BAL,0,2019,Nationals Park,"Washington, D.C.","24,946",,MLB
PHI,PIT,0,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","26,200",,MLB
TOR,ATL,1,2019,Rogers Centre,"Toronto, Ontario","24,578",,MLB
NYM,CHC,0,2019,Citi Field,"Queens, New York","34,158",,MLB
DET,CLE,0,2019,Comerica Park,"Detroit, Michigan","15,715",,MLB
MIA,CIN,0,2019,Marlins Park,"Miami, Florida","6,169",,MLB
MIL,STL,0,2019,Miller Park,"Milwaukee, Wisconsin","36,690",,MLB
CHW,MIN,0,2019,Guaranteed Rate Field,"Chicago, Illinois","12,175",,MLB
HOU,TB,1,2019,Minute Maid Park,"Houston, Texas","28,454",,MLB
KC,OAK,0,2019,Kauffman Stadium,"Kansas City, Missouri","13,669",,MLB
COL,BOS,0,2019,Coors Field,"Denver, Colorado","44,101",,MLB
SF,ARI,0,2019,Oracle Park,"San Francisco, California","28,262",,MLB
LAA,TEX,1,2019,Angel Stadium,"Anaheim, California","39,008",,MLB
SD,LAD,0,2019,Petco Park,"San Diego, California","27,952",,MLB
SEA,NYY,0,2019,T-Mobile Park,"Seattle, Washington","23,129",,MLB
MIL,STL,1,2019,Miller Park,"Milwaukee, Wisconsin","33,045",,MLB
SEA,NYY,0,2019,T-Mobile Park,"Seattle, Washington","32,013",,MLB
PHI,PIT,1,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","24,224",,MLB
WSH,BAL,1,2019,Nationals Park,"Washington, D.C.","25,174",,MLB
TOR,ATL,0,2019,Rogers Centre,"Toronto, Ontario","23,112",,MLB
NYM,CHC,0,2019,Citi Field,"Queens, New York","33,987",,MLB
DET,CLE,0,2019,Comerica Park,"Detroit, Michigan","15,834",,MLB
MIA,CIN,0,2019,Marlins Park,"Miami, Florida","6,409",,MLB
CHW,MIN,0,2019,Guaranteed Rate Field,"Chicago, Illinois","16,802",,MLB
HOU,TB,1,2019,Minute Maid Park,"Houston, Texas","25,539",,MLB
KC,OAK,1,2019,Kauffman Stadium,"Kansas City, Missouri","15,049",,MLB
COL,BOS,0,2019,Coors Field,"Denver, Colorado","40,801",,MLB
SD,LAD,0,2019,Petco Park,"San Diego, California","26,871",,MLB
LAA,TEX,0,2019,Angel Stadium,"Anaheim, California","37,535",,MLB
DET,CLE,0,2019,Comerica Park,"Detroit, Michigan","16,855",,MLB
KC,OAK,0,2019,Kauffman Stadium,"Kansas City, Missouri","13,844",,MLB
CHW,MIN,0,2019,Guaranteed Rate Field,"Chicago, Illinois","15,886",,MLB
HOU,TB,0,2019,Minute Maid Park,"Houston, Texas","33,051",,MLB
NYM,CHC,0,2019,Citi Field,"Queens, New York","38,389",,MLB
MIA,CIN,1,2019,Marlins Park,"Miami, Florida","6,466",,MLB
TEX,SEA,0,2019,Globe Life Park in Arlington,"Arlington, Texas","16,591",,MLB
COL,PIT,0,2019,Coors Field,"Denver, Colorado","33,408",,MLB
ARI,LAD,1,2019,Chase Field,"Phoenix, Arizona","22,581",,MLB
SF,SD,0,2019,Oracle Park,"San Francisco, California","33,135",,MLB
CHC,MIL,1,2019,Wrigley Field,"Chicago, Illinois","40,276",,MLB
WSH,MIA,1,2019,Nationals Park,"Washington, D.C.","26,201",,MLB
NYY,OAK,0,2019,Yankee Stadium,"Bronx, New York","47,265",,MLB
PHI,NYM,0,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","30,503",,MLB
TOR,HOU,0,2019,Rogers Centre,"Toronto, Ontario","25,289",,MLB
TB,CLE,1,2019,Tropicana Field,"St. Petersburg, Florida","15,294",,MLB
DET,MIN,0,2019,Comerica Park,"Detroit, Michigan","17,273",,MLB
ATL,CHW,1,2019,Truist Park,"Atlanta, Georgia","39,097",,MLB
TEX,SEA,1,2019,Globe Life Park in Arlington,"Arlington, Texas","23,563",,MLB
KC,BAL,0,2019,Kauffman Stadium,"Kansas City, Missouri","16,287",,MLB
COL,PIT,0,2019,Coors Field,"Denver, Colorado","27,789",,MLB
ARI,LAD,1,2019,Chase Field,"Phoenix, Arizona","34,149",,MLB
LAA,BOS,0,2019,Angel Stadium,"Anaheim, California","39,788",,MLB
SF,SD,1,2019,Oracle Park,"San Francisco, California","34,293",,MLB
NYY,OAK,1,2019,Yankee Stadium,"Bronx, New York","44,462",,MLB
STL,CIN,1,2019,Busch Stadium,"St. Louis, Missouri","44,738",,MLB
CHC,MIL,0,2019,Wrigley Field,"Chicago, Illinois","40,178",,MLB
TOR,HOU,1,2019,Rogers Centre,"Toronto, Ontario","26,414",,MLB
PHI,NYM,0,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","40,690",,MLB
TB,CLE,1,2019,Tropicana Field,"St. Petersburg, Florida","13,327",,MLB
DET,MIN,1,2019,Comerica Park,"Detroit, Michigan","16,713",,MLB
WSH,MIA,1,2019,Nationals Park,"Washington, D.C.","27,539",,MLB
KC,BAL,1,2019,Kauffman Stadium,"Kansas City, Missouri","18,385",,MLB
STL,CIN,1,2019,Busch Stadium,"St. Louis, Missouri","42,074",,MLB
ATL,CHW,1,2019,Truist Park,"Atlanta, Georgia","36,664",,MLB
TEX,SEA,1,2019,Globe Life Park in Arlington,"Arlington, Texas","33,668",,MLB
ARI,LAD,1,2019,Chase Field,"Phoenix, Arizona","50,180",,MLB
COL,PIT,0,2019,Coors Field,"Denver, Colorado","37,293",,MLB
SF,SD,0,2019,Oracle Park,"San Francisco, California","36,424",,MLB
LAA,BOS,1,2019,Angel Stadium,"Anaheim, California","43,036",,MLB
STL,CIN,1,2019,Busch Stadium,"St. Louis, Missouri","43,692",,MLB
NYY,OAK,1,2019,Yankee Stadium,"Bronx, New York","42,860",,MLB
TOR,HOU,0,2019,Rogers Centre,"Toronto, Ontario","24,104",,MLB
TB,CLE,1,2019,Tropicana Field,"St. Petersburg, Florida","14,922",,MLB
DET,MIN,0,2019,Comerica Park,"Detroit, Michigan","13,776",,MLB
WSH,MIA,1,2019,Nationals Park,"Washington, D.C.","29,345",,MLB
KC,BAL,1,2019,Kauffman Stadium,"Kansas City, Missouri","18,208",,MLB
CHC,MIL,0,2019,Wrigley Field,"Chicago, Illinois","40,912",,MLB
TEX,SEA,0,2019,Globe Life Park in Arlington,"Arlington, Texas","22,116",,MLB
COL,PIT,0,2019,Coors Field,"Denver, Colorado","32,685",,MLB
SF,SD,0,2019,Oracle Park,"San Francisco, California","38,701",,MLB
LAA,BOS,0,2019,Angel Stadium,"Anaheim, California","39,382",,MLB
ARI,LAD,0,2019,Chase Field,"Phoenix, Arizona","34,439",,MLB
ATL,CHW,1,2019,Truist Park,"Atlanta, Georgia","41,397",,MLB
PHI,NYM,1,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","33,492",,MLB
STL,CIN,0,2019,Busch Stadium,"St. Louis, Missouri","38,665",,MLB
NYY,TEX,0,2019,Yankee Stadium,"Bronx, New York","40,015",,MLB
WSH,NYM,0,2019,Nationals Park,"Washington, D.C.","25,329",,MLB
TB,BAL,1,2019,Tropicana Field,"St. Petersburg, Florida","10,566",,MLB
DET,MIN,0,2019,Comerica Park,"Detroit, Michigan","14,614",,MLB
ATL,TOR,1,2019,Truist Park,"Atlanta, Georgia","28,987",,MLB
CIN,PHI,0,2019,Great American Ball Park,"Cincinnati, Ohio","19,631",,MLB
STL,SF,1,2019,Busch Stadium,"St. Louis, Missouri","40,732",,MLB
CHC,SEA,1,2019,Wrigley Field,"Chicago, Illinois","39,133",,MLB
MIL,HOU,0,2019,Miller Park,"Milwaukee, Wisconsin","39,046",,MLB
ARI,SD,1,2019,Chase Field,"Phoenix, Arizona","23,477",,MLB
CLE,CHW,1,2019,Progressive Field,"Cleveland, Ohio","16,149",,MLB
LAD,COL,1,2019,Dodger Stadium,"Los Angeles, California","45,910",,MLB
TB,BAL,0,2019,Tropicana Field,"St. Petersburg, Florida",,,MLB
NYY,TEX,1,2019,Yankee Stadium,"Bronx, New York","33,711",,MLB
CIN,PHI,0,2019,Great American Ball Park,"Cincinnati, Ohio","11,452",,MLB
TB,BAL,1,2019,Tropicana Field,"St. Petersburg, Florida","6,844",,MLB
WSH,NYM,1,2019,Nationals Park,"Washington, D.C.","20,759",,MLB
PIT,MIA,0,2019,PNC Park,"Pittsburgh, Pennsylvania","9,169",,MLB
CLE,CHW,0,2019,Progressive Field,"Cleveland, Ohio","17,397",,MLB
BOS,MIN,0,2019,Fenway Park,"Boston, Massachusetts","35,129",,MLB
ATL,TOR,1,2019,Truist Park,"Atlanta, Georgia","25,427",,MLB
MIL,HOU,1,2019,Miller Park,"Milwaukee, Wisconsin","29,335",,MLB
STL,SF,1,2019,Busch Stadium,"St. Louis, Missouri","38,259",,MLB
CHC,SEA,1,2019,Wrigley Field,"Chicago, Illinois","33,958",,MLB
KC,DET,1,2019,Kauffman Stadium,"Kansas City, Missouri","12,644",,MLB
ARI,SD,1,2019,Chase Field,"Phoenix, Arizona","15,402",,MLB
OAK,LAA,1,2019,Oakland Coliseum,"Oakland, California","14,031",,MLB
LAD,COL,1,2019,Dodger Stadium,"Los Angeles, California","52,231",,MLB
WSH,NYM,0,2019,Nationals Park,"Washington, D.C.","20,237",,MLB
NYY,TEX,1,2019,Yankee Stadium,"Bronx, New York","36,082",,MLB
CIN,PHI,1,2019,Great American Ball Park,"Cincinnati, Ohio","13,448",,MLB
PIT,MIA,1,2019,PNC Park,"Pittsburgh, Pennsylvania","9,043",,MLB
CLE,CHW,1,2019,Progressive Field,"Cleveland, Ohio","25,488",,MLB
BOS,MIN,1,2019,Fenway Park,"Boston, Massachusetts","35,218",,MLB
STL,SF,0,2019,Busch Stadium,"St. Louis, Missouri","41,945",,MLB
KC,DET,1,2019,Kauffman Stadium,"Kansas City, Missouri","15,308",,MLB
ARI,SD,1,2019,Chase Field,"Phoenix, Arizona","18,096",,MLB
OAK,LAA,1,2019,Oakland Coliseum,"Oakland, California","12,597",,MLB
LAD,COL,1,2019,Dodger Stadium,"Los Angeles, California","45,761",,MLB
CIN,PHI,1,2019,Great American Ball Park,"Cincinnati, Ohio","13,230",,MLB
CLE,CHW,0,2019,Progressive Field,"Cleveland, Ohio","18,913",,MLB
KC,DET,0,2019,Kauffman Stadium,"Kansas City, Missouri","14,736",,MLB
STL,SF,1,2019,Busch Stadium,"St. Louis, Missouri","36,800",,MLB
PIT,MIA,0,2019,PNC Park,"Pittsburgh, Pennsylvania","9,642",,MLB
BAL,TEX,0,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","8,209",,MLB
MIL,CHC,0,2019,Miller Park,"Milwaukee, Wisconsin","31,007",,MLB
BOS,MIN,0,2019,Fenway Park,"Boston, Massachusetts","32,632",,MLB
TB,TOR,1,2019,Tropicana Field,"St. Petersburg, Florida","5,962",,MLB
ATL,WSH,1,2019,Truist Park,"Atlanta, Georgia","28,831",,MLB
HOU,SEA,1,2019,Minute Maid Park,"Houston, Texas","27,822",,MLB
DET,OAK,0,2019,Comerica Park,"Detroit, Michigan","15,680",,MLB
PIT,STL,1,2019,PNC Park,"Pittsburgh, Pennsylvania","19,090",,MLB
BAL,TEX,0,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","10,596",,MLB
BOS,NYY,1,2019,Fenway Park,"Boston, Massachusetts","36,162",,MLB
NYM,PHI,1,2019,Citi Field,"Queens, New York","28,107",,MLB
TB,TOR,1,2019,Tropicana Field,"St. Petersburg, Florida","10,853",,MLB
CIN,ARI,0,2019,Great American Ball Park,"Cincinnati, Ohio","19,048",,MLB
MIA,KC,0,2019,Marlins Park,"Miami, Florida","8,915",,MLB
ATL,WSH,1,2019,Truist Park,"Atlanta, Georgia","37,181",,MLB
CHW,LAA,0,2019,Guaranteed Rate Field,"Chicago, Illinois","20,026",,MLB
MIL,CHC,1,2019,Miller Park,"Milwaukee, Wisconsin","38,139",,MLB
HOU,SEA,1,2019,Minute Maid Park,"Houston, Texas","33,149",,MLB
MIN,CLE,0,2019,Target Field,"Minneapolis, Minnesota","35,418",,MLB
OAK,DET,0,2019,Oakland Coliseum,"Oakland, California","16,080",,MLB
SD,COL,0,2019,Petco Park,"San Diego, California","26,073",,MLB
LAD,SF,0,2019,Dodger Stadium,"Los Angeles, California","53,317",,MLB
BOS,NYY,0,2019,Fenway Park,"Boston, Massachusetts","36,619",,MLB
CIN,ARI,0,2019,Great American Ball Park,"Cincinnati, Ohio","34,804",,MLB
TB,TOR,1,2019,Tropicana Field,"St. Petersburg, Florida","12,663",,MLB
MIA,KC,0,2019,Marlins Park,"Miami, Florida","13,112",,MLB
PIT,STL,0,2019,PNC Park,"Pittsburgh, Pennsylvania","23,996",,MLB
BAL,TEX,0,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","11,796",,MLB
CHW,LAA,0,2019,Guaranteed Rate Field,"Chicago, Illinois","25,230",,MLB
MIL,CHC,1,2019,Miller Park,"Milwaukee, Wisconsin","44,323",,MLB
MIN,CLE,1,2019,Target Field,"Minneapolis, Minnesota","39,573",,MLB
NYM,PHI,0,2019,Citi Field,"Queens, New York","28,848",,MLB
HOU,SEA,1,2019,Minute Maid Park,"Houston, Texas","41,958",,MLB
ATL,WSH,1,2019,Truist Park,"Atlanta, Georgia","40,467",,MLB
SD,COL,1,2019,Petco Park,"San Diego, California","29,709",,MLB
LAD,SF,0,2019,Dodger Stadium,"Los Angeles, California","53,870",,MLB
BAL,TEX,0,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","16,142",,MLB
NYM,PHI,0,2019,Citi Field,"Queens, New York","30,264",,MLB
TB,TOR,1,2019,Tropicana Field,"St. Petersburg, Florida","14,071",,MLB
CIN,ARI,1,2019,Great American Ball Park,"Cincinnati, Ohio","19,717",,MLB
MIA,KC,1,2019,Marlins Park,"Miami, Florida","10,934",,MLB
ATL,WSH,0,2019,Truist Park,"Atlanta, Georgia","31,789",,MLB
PIT,STL,0,2019,PNC Park,"Pittsburgh, Pennsylvania","18,363",,MLB
CHW,LAA,1,2019,Guaranteed Rate Field,"Chicago, Illinois","22,681",,MLB
MIL,CHC,1,2019,Miller Park,"Milwaukee, Wisconsin","44,217",,MLB
HOU,SEA,1,2019,Minute Maid Park,"Houston, Texas","35,569",,MLB
MIN,CLE,0,2019,Target Field,"Minneapolis, Minnesota","31,380",,MLB
SD,COL,1,2019,Petco Park,"San Diego, California","26,834",,MLB
LAD,SF,1,2019,Dodger Stadium,"Los Angeles, California","52,310",,MLB
BOS,NYY,0,2019,Fenway Park,"Boston, Massachusetts","35,681",,MLB
PHI,ATL,0,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","25,071",,MLB
NYM,ARI,1,2019,Citi Field,"Queens, New York","21,337",,MLB
BOS,NYY,0,2019,Fenway Park,"Boston, Massachusetts","35,884",,MLB
MIA,MIL,0,2019,Marlins Park,"Miami, Florida","6,672",,MLB
HOU,OAK,1,2019,Minute Maid Park,"Houston, Texas","38,289",,MLB
SF,PIT,0,2019,Oracle Park,"San Francisco, California","26,826",,MLB
LAA,CLE,0,2019,Angel Stadium,"Anaheim, California","35,753",,MLB
SD,CHC,0,2019,Petco Park,"San Diego, California","22,420",,MLB
DET,NYY,1,2019,Comerica Park,"Detroit, Michigan","16,733",,MLB
PHI,ATL,1,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","24,220",,MLB
BAL,LAD,0,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","12,356",,MLB
TOR,BOS,1,2019,Rogers Centre,"Toronto, Ontario","17,819",,MLB
NYM,ARI,1,2019,Citi Field,"Queens, New York","20,843",,MLB
MIA,MIL,0,2019,Marlins Park,"Miami, Florida","7,215",,MLB
MIN,WSH,1,2019,Target Field,"Minneapolis, Minnesota","24,813",,MLB
TEX,TB,0,2019,Globe Life Park in Arlington,"Arlington, Texas","18,467",,MLB
CHW,KC,1,2019,Guaranteed Rate Field,"Chicago, Illinois","15,196",,MLB
HOU,OAK,0,2019,Minute Maid Park,"Houston, Texas","32,100",,MLB
COL,STL,1,2019,Coors Field,"Denver, Colorado","31,514",,MLB
SF,PIT,1,2019,Oracle Park,"San Francisco, California","26,877",,MLB
LAA,CLE,0,2019,Angel Stadium,"Anaheim, California","35,508",,MLB
SD,CHC,1,2019,Petco Park,"San Diego, California","25,497",,MLB
SEA,CIN,1,2019,T-Mobile Park,"Seattle, Washington","12,230",,MLB
PHI,ATL,0,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","23,243",,MLB
BAL,LAD,1,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","11,438",,MLB
TOR,BOS,1,2019,Rogers Centre,"Toronto, Ontario","14,463",,MLB
NYM,ARI,1,2019,Citi Field,"Queens, New York","21,841",,MLB
MIA,MIL,0,2019,Marlins Park,"Miami, Florida","7,815",,MLB
MIN,WSH,0,2019,Target Field,"Minneapolis, Minnesota","20,062",,MLB
TEX,TB,1,2019,Globe Life Park in Arlington,"Arlington, Texas","19,746",,MLB
LAA,CLE,0,2019,Angel Stadium,"Anaheim, California","33,952",,MLB
CHW,KC,0,2019,Guaranteed Rate Field,"Chicago, Illinois","14,385",,MLB
HOU,OAK,0,2019,Minute Maid Park,"Houston, Texas","32,938",,MLB
COL,STL,1,2019,Coors Field,"Denver, Colorado","31,931",,MLB
SF,PIT,0,2019,Oracle Park,"San Francisco, California","26,627",,MLB
SD,CHC,1,2019,Petco Park,"San Diego, California","24,203",,MLB
SEA,CIN,1,2019,T-Mobile Park,"Seattle, Washington","10,152",,MLB
NYM,ARI,1,2019,Citi Field,"Queens, New York","21,856",,MLB
DET,NYY,0,2019,Comerica Park,"Detroit, Michigan",,,MLB
MIA,MIL,0,2019,Marlins Park,"Miami, Florida","7,375",,MLB
CHW,KC,0,2019,Guaranteed Rate Field,"Chicago, Illinois","13,838",,MLB
COL,STL,0,2019,Coors Field,"Denver, Colorado","27,618",,MLB
SD,CHC,0,2019,Petco Park,"San Diego, California","22,501",,MLB
SF,PIT,0,2019,Oracle Park,"San Francisco, California","30,918",,MLB
DET,NYY,0,2019,Comerica Park,"Detroit, Michigan","17,807",,MLB
TOR,BOS,0,2019,Rogers Centre,"Toronto, Ontario","17,420",,MLB
PHI,ATL,1,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","27,022",,MLB
BAL,LAD,0,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","12,746",,MLB
MIN,WSH,0,2019,Target Field,"Minneapolis, Minnesota","19,167",,MLB
TEX,TB,1,2019,Globe Life Park in Arlington,"Arlington, Texas","18,222",,MLB
HOU,OAK,0,2019,Minute Maid Park,"Houston, Texas","34,024",,MLB
SEA,CIN,0,2019,T-Mobile Park,"Seattle, Washington","15,564",,MLB
CHC,PIT,1,2019,Wrigley Field,"Chicago, Illinois","39,080",,MLB
WSH,ATL,0,2019,Nationals Park,"Washington, D.C.","39,730",,MLB
TOR,NYY,1,2019,Rogers Centre,"Toronto, Ontario","23,915",,MLB
DET,BAL,0,2019,Comerica Park,"Detroit, Michigan","14,722",,MLB
NYM,LAD,0,2019,Citi Field,"Queens, New York","36,097",,MLB
TEX,OAK,0,2019,Globe Life Park in Arlington,"Arlington, Texas","27,813",,MLB
KC,HOU,0,2019,Kauffman Stadium,"Kansas City, Missouri","20,593",,MLB
STL,MIL,1,2019,Busch Stadium,"St. Louis, Missouri","47,075",,MLB
COL,SD,1,2019,Coors Field,"Denver, Colorado","31,654",,MLB
ARI,CIN,0,2019,Chase Field,"Phoenix, Arizona","35,158",,MLB
LAA,TB,0,2019,Angel Stadium,"Anaheim, California","39,914",,MLB
SEA,CHW,0,2019,T-Mobile Park,"Seattle, Washington","17,255",,MLB
SF,MIA,1,2019,Oracle Park,"San Francisco, California","33,418",,MLB
CLE,MIN,0,2019,Progressive Field,"Cleveland, Ohio","24,258",,MLB
CHC,PIT,1,2019,Wrigley Field,"Chicago, Illinois","39,928",,MLB
TOR,NYY,0,2019,Rogers Centre,"Toronto, Ontario","26,308",,MLB
WSH,ATL,0,2019,Nationals Park,"Washington, D.C.","39,664",,MLB
DET,BAL,1,2019,Comerica Park,"Detroit, Michigan","17,760",,MLB
PHI,BOS,0,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","40,688",,MLB
NYM,LAD,1,2019,Citi Field,"Queens, New York","39,264",,MLB
CLE,MIN,0,2019,Progressive Field,"Cleveland, Ohio","31,841",,MLB
KC,HOU,0,2019,Kauffman Stadium,"Kansas City, Missouri","20,716",,MLB
STL,MIL,0,2019,Busch Stadium,"St. Louis, Missouri","46,665",,MLB
TEX,OAK,0,2019,Globe Life Park in Arlington,"Arlington, Texas","31,928",,MLB
ARI,CIN,1,2019,Chase Field,"Phoenix, Arizona","35,151",,MLB
COL,SD,1,2019,Coors Field,"Denver, Colorado","47,370",,MLB
SF,MIA,0,2019,Oracle Park,"San Francisco, California","38,663",,MLB
LAA,TB,0,2019,Angel Stadium,"Anaheim, California","39,056",,MLB
SEA,CHW,1,2019,T-Mobile Park,"Seattle, Washington","26,063",,MLB
PHI,BOS,0,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","39,061",,MLB
TOR,NYY,1,2019,Rogers Centre,"Toronto, Ontario","22,562",,MLB
DET,BAL,0,2019,Comerica Park,"Detroit, Michigan","15,688",,MLB
CLE,MIN,1,2019,Progressive Field,"Cleveland, Ohio","26,414",,MLB
WSH,ATL,1,2019,Nationals Park,"Washington, D.C.","29,350",,MLB
KC,HOU,0,2019,Kauffman Stadium,"Kansas City, Missouri","17,205",,MLB
STL,MIL,0,2019,Busch Stadium,"St. Louis, Missouri","46,722",,MLB
CHC,PIT,1,2019,Wrigley Field,"Chicago, Illinois","39,103",,MLB
TEX,OAK,0,2019,Globe Life Park in Arlington,"Arlington, Texas","26,064",,MLB
COL,SD,1,2019,Coors Field,"Denver, Colorado","30,699",,MLB
SF,MIA,1,2019,Oracle Park,"San Francisco, California","39,663",,MLB
LAA,TB,1,2019,Angel Stadium,"Anaheim, California","36,709",,MLB
ARI,CIN,0,2019,Chase Field,"Phoenix, Arizona","25,193",,MLB
SEA,CHW,1,2019,T-Mobile Park,"Seattle, Washington","17,091",,MLB
NYM,LAD,0,2019,Citi Field,"Queens, New York","31,521",,MLB
DET,BAL,1,2019,Comerica Park,"Detroit, Michigan","14,142",,MLB
MIL,SD,1,2019,Miller Park,"Milwaukee, Wisconsin","33,215",,MLB
MIN,CHW,1,2019,Target Field,"Minneapolis, Minnesota","21,850",,MLB
STL,WSH,1,2019,Busch Stadium,"St. Louis, Missouri","42,812",,MLB
CHC,CIN,1,2019,Wrigley Field,"Chicago, Illinois","33,753",,MLB
COL,NYM,1,2019,Coors Field,"Denver, Colorado","28,505",,MLB
ARI,MIA,1,2019,Chase Field,"Phoenix, Arizona","15,897",,MLB
NYY,LAA,1,2019,Yankee Stadium,"Bronx, New York","41,026",,MLB
PIT,SEA,0,2019,PNC Park,"Pittsburgh, Pennsylvania","10,933",,MLB
BAL,TOR,0,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","9,280",,MLB
CLE,DET,1,2019,Progressive Field,"Cleveland, Ohio","19,108",,MLB
BOS,SF,0,2019,Fenway Park,"Boston, Massachusetts","35,925",,MLB
ATL,PHI,0,2019,Truist Park,"Atlanta, Georgia","28,843",,MLB
MIL,SD,1,2019,Miller Park,"Milwaukee, Wisconsin","34,565",,MLB
MIN,CHW,1,2019,Target Field,"Minneapolis, Minnesota","22,518",,MLB
STL,WSH,0,2019,Busch Stadium,"St. Louis, Missouri","44,061",,MLB
CHC,CIN,0,2019,Wrigley Field,"Chicago, Illinois","34,267",,MLB
HOU,TEX,1,2019,Minute Maid Park,"Houston, Texas","39,650",,MLB
COL,NYM,0,2019,Coors Field,"Denver, Colorado","33,118",,MLB
ARI,MIA,0,2019,Chase Field,"Phoenix, Arizona","19,745",,MLB
LAD,TB,1,2019,Dodger Stadium,"Los Angeles, California","48,663",,MLB
STL,WSH,1,2019,Busch Stadium,"St. Louis, Missouri","37,669",,MLB
COL,NYM,0,2019,Coors Field,"Denver, Colorado","30,174",,MLB
ARI,MIA,1,2019,Chase Field,"Phoenix, Arizona","17,731",,MLB
NYY,LAA,0,2019,Yankee Stadium,"Bronx, New York","38,106",,MLB
PIT,SEA,0,2019,PNC Park,"Pittsburgh, Pennsylvania","9,875",,MLB
BAL,TOR,0,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","9,066",,MLB
CLE,DET,1,2019,Progressive Field,"Cleveland, Ohio","15,828",,MLB
BOS,SF,0,2019,Fenway Park,"Boston, Massachusetts","35,697",,MLB
